age,gender,branch,degree,semester,cgpa,backlogs,attendance_percentage,programming_score,dsa_score,sql_score,web_dev_score,ml_score,cloud_score,aptitude_score,coding_test_score,communication_score,leadership_score,teamwork_score,interview_score,number_of_projects,project_quality_score,number_of_certifications,internship_experience,internship_count,hackathons_attended,github_contributions,resume_score,technical_skill_avg,soft_skill_avg,academic_score_index,experience_score,overall_readiness_index
22,Female,Information Technology,B.Tech,8,7.11,0,76.0,59.1,61.9,54.1,53.8,51.7,42.1,78.2,60.9,85.4,57.1,83.4,80.2,2,67.1,1,1,2,0,17,77.7,53.78,76.53,72.57,78.13,67.62
20,Male,Information Technology,B.Tech,8,8.18,0,68.5,75.6,73.4,83.9,74.1,59.6,73.8,95.5,77.5,75.3,68.2,65.2,90.8,1,35.4,0,0,0,0,18,51.9,73.4,74.88,77.81,18.62,66.8
20,Male,Computer Science,B.Tech,8,6.91,1,79.9,62.9,45.0,76.2,44.1,28.4,65.7,42.2,66.5,83.4,74.0,72.4,68.6,1,42.7,0,0,0,2,45,54.2,53.72,74.6,62.34,28.81,56.75
22,Male,Information Technology,B.Tech,8,6.07,0,78.6,52.9,58.5,51.1,73.6,40.6,53.2,72.6,49.2,77.4,77.2,64.7,64.6,1,20.0,1,1,2,1,33,74.8,54.98,70.97,66.07,60.0,62.26
22,Female,Computer Science,B.Tech,8,7.6,3,65.3,74.6,72.7,65.5,29.1,66.3,66.4,62.0,81.3,55.2,66.2,56.5,73.8,2,34.7,2,1,2,1,105,87.1,62.43,62.92,42.79,78.41,59.03
24,Female,Information Technology,B.Tech,8,5.15,1,81.1,27.0,29.8,31.6,52.6,85.1,74.8,95.3,28.9,80.3,64.8,60.1,65.6,0,21.8,2,0,0,1,17,39.1,50.15,67.7,50.38,22.54,49.59
21,Female,Computer Science,B.Tech,8,7.19,0,81.6,76.2,64.3,59.5,65.9,40.1,35.6,68.7,77.7,88.7,86.1,62.2,77.0,2,65.9,3,0,0,0,23,78.7,56.93,78.5,74.81,53.77,66.13
21,Female,Information Technology,B.Tech,8,8.25,0,79.6,82.0,82.3,74.4,71.0,41.8,57.4,82.0,70.5,57.5,55.2,78.7,73.1,4,67.1,1,1,2,0,24,84.2,68.15,66.12,81.63,94.13,75.68
21,Male,Information Technology,B.Tech,8,5.78,2,84.9,42.3,42.5,51.5,71.0,91.6,67.3,66.2,52.0,75.0,67.7,66.5,66.0,4,79.8,1,0,0,0,196,58.7,61.03,68.8,45.93,61.94,58.19
20,Female,Mechanical,B.Tech,8,4.78,3,80.2,32.0,20.0,28.3,48.9,54.9,43.8,42.4,22.3,51.4,40.2,89.3,32.9,3,48.9,2,0,0,2,12,54.7,37.98,53.45,27.52,58.67,41.04
22,Male,Information Technology,B.Tech,8,6.05,0,75.4,58.4,52.6,40.8,85.3,42.1,20.2,69.0,64.2,63.7,59.2,66.6,65.1,2,64.7,0,0,0,1,236,40.9,49.9,63.65,64.97,39.41,55.6
21,Male,Electronics,B.Tech,8,7.49,2,88.5,59.4,54.2,57.6,63.7,72.4,35.4,98.0,50.1,85.0,71.6,81.7,76.4,3,59.2,0,1,3,3,23,79.8,57.12,78.68,58.98,97.76,68.09
24,Male,Information Technology,B.Tech,8,6.35,2,91.2,57.4,51.0,45.1,70.5,40.3,42.1,42.0,51.6,73.5,78.7,98.0,50.7,2,62.1,2,1,1,0,68,76.2,51.07,75.22,51.81,74.63,59.66
22,Other,Information Technology,B.Tech,8,4.5,4,91.7,31.4,24.9,26.7,63.4,37.2,56.7,85.8,26.8,75.7,67.4,87.0,68.9,3,67.9,2,0,0,4,26,66.6,40.05,74.75,19.01,72.37,45.53
22,Male,Mechanical,B.Tech,8,5.73,1,98.0,27.3,33.9,54.0,54.7,62.7,44.4,88.3,24.1,76.9,56.4,82.0,72.3,1,51.2,0,0,0,1,48,46.3,46.17,71.9,59.51,27.36,52.5
20,Female,Computer Science,B.Tech,8,6.75,2,67.2,50.9,50.6,61.2,63.3,31.7,44.3,43.5,55.3,68.5,64.2,80.4,58.4,2,45.7,3,1,1,0,254,80.7,50.33,67.88,47.41,75.71,56.77
21,Male,Information Technology,B.Tech,8,5.99,1,85.7,36.8,37.3,41.0,50.3,39.1,54.6,57.5,41.1,77.9,66.6,64.3,66.9,1,34.2,2,0,0,0,67,72.4,43.18,68.93,57.64,30.26,50.73
21,Male,Electronics,B.Tech,8,7.72,1,76.8,63.6,62.8,68.2,54.7,54.8,47.1,63.3,58.4,85.3,71.4,74.4,76.4,1,35.4,3,1,1,2,66,81.6,58.53,76.88,67.08,72.62,66.88
22,Female,Information Technology,B.Tech,8,8.52,0,74.6,89.5,85.2,91.3,43.0,53.3,45.7,83.8,84.7,64.1,88.3,65.9,79.9,2,53.4,1,1,1,1,44,85.3,68.0,74.55,82.02,70.02,73.82
22,Male,Information Technology,B.Tech,8,9.9,1,78.2,87.0,99.0,99.0,73.1,39.2,46.2,91.8,93.5,63.9,54.9,55.7,88.4,3,64.7,1,1,2,2,313,89.8,73.92,65.72,82.76,93.41,77.86
22,Female,Civil,B.Tech,8,5.71,0,79.0,59.7,39.0,48.5,62.2,29.0,45.0,92.2,49.8,80.1,48.3,77.0,78.9,3,50.7,1,0,0,0,197,73.6,47.23,71.07,63.67,45.21,56.63
22,Male,Electronics,B.Tech,8,7.18,0,78.9,59.3,58.3,68.8,56.0,43.1,34.4,56.4,52.6,85.8,63.0,79.7,76.8,2,54.0,1,0,0,0,30,68.1,53.32,76.32,73.93,38.2,61.84
20,Female,Information Technology,B.Tech,8,8.63,0,82.2,61.4,60.9,69.4,73.1,39.0,46.8,44.2,60.7,87.6,49.5,70.2,71.1,2,52.7,4,1,1,1,14,98.0,58.43,69.6,85.07,87.81,73.06
21,Male,Computer Science,B.Tech,8,7.38,0,84.7,73.5,57.1,92.1,69.9,80.4,57.3,68.9,67.1,78.8,51.6,73.0,72.8,1,36.1,2,0,0,0,22,51.0,71.72,69.05,77.07,30.83,66.66
20,Male,Computer Science,B.Tech,8,7.97,0,83.6,83.6,88.6,78.0,63.9,69.3,39.0,80.3,87.8,74.5,50.3,71.1,85.2,5,98.0,0,1,1,0,223,77.3,70.4,70.27,80.87,97.4,77.56
23,Female,Computer Science,B.Tech,8,7.85,0,83.5,81.9,78.8,85.5,56.7,60.0,20.5,72.0,83.4,91.7,65.0,70.5,88.0,3,62.6,1,1,2,0,445,74.3,63.9,78.8,80.0,84.78,74.84
21,Male,Information Technology,B.Tech,8,6.11,0,98.0,61.3,68.1,76.4,57.8,10.0,65.2,95.6,66.7,82.4,45.6,82.2,84.9,2,59.3,2,1,2,0,40,69.8,56.47,73.78,72.17,81.79,68.44
21,Female,Electronics,B.Tech,8,7.45,1,76.3,64.6,76.2,81.9,54.8,64.6,30.1,58.2,69.8,63.2,57.5,65.4,60.0,3,40.0,0,1,1,2,300,71.7,62.03,61.53,65.04,72.0,64.33
21,Female,Computer Science,B.Tech,8,9.9,0,58.3,87.9,74.1,90.3,70.3,47.0,56.4,41.3,82.8,73.8,56.6,80.2,64.8,3,60.8,3,0,0,4,19,83.9,71.0,68.85,86.79,76.24,76.09
22,Female,Electrical,B.Tech,8,6.07,0,76.7,45.4,52.8,31.4,35.1,81.2,30.4,81.1,56.7,71.2,84.9,77.6,74.8,1,25.3,0,0,0,1,105,46.6,46.05,77.12,65.5,19.59,54.13
21,Male,Electronics,B.Tech,8,6.49,0,90.1,50.7,58.0,53.1,82.8,47.0,42.6,66.9,54.8,79.4,84.9,58.4,62.5,0,20.8,2,1,1,2,200,68.9,55.7,71.3,72.46,54.24,63.63
20,Male,Computer Science,B.Tech,8,5.03,0,85.7,31.2,34.0,43.7,55.2,76.5,85.6,85.9,32.9,69.1,73.9,77.3,64.6,3,64.2,0,0,0,0,37,50.6,54.37,71.22,60.92,43.26,58.04
22,Male,Information Technology,B.Tech,8,6.68,0,98.0,57.6,41.4,60.4,56.6,51.0,38.7,68.2,49.4,77.8,93.2,74.5,66.8,2,60.5,2,0,0,2,150,63.8,50.95,78.08,76.16,54.15,64.42
22,Male,Computer Science,B.Tech,8,7.77,0,85.5,74.2,63.9,75.1,64.2,49.5,56.9,44.5,87.1,83.0,74.4,76.7,59.2,3,52.9,2,1,2,0,54,69.7,63.97,73.32,80.04,87.87,74.25
21,Female,Computer Science,B.Tech,8,6.7,1,86.7,64.7,54.6,56.1,64.1,26.7,39.8,63.1,61.8,70.0,81.0,56.1,59.6,1,25.5,1,1,1,1,9,74.0,51.0,66.68,62.91,53.65,58.11
22,Other,Electronics,B.Tech,8,8.3,0,74.7,74.7,73.0,76.2,98.0,49.7,34.2,80.8,72.5,87.4,63.2,59.1,83.1,2,51.5,1,0,0,4,23,73.8,67.63,73.2,80.51,53.45,70.48
22,Female,Mechanical,B.Tech,8,8.98,0,79.3,79.5,75.0,76.5,51.2,54.2,69.7,75.5,78.6,63.4,73.1,80.9,64.6,2,58.7,0,1,1,0,37,71.9,67.68,70.5,86.65,61.61,73.02
21,Female,Information Technology,B.Tech,8,7.51,0,90.0,74.7,75.7,67.1,53.3,56.7,47.0,56.7,74.1,63.8,48.9,81.3,74.0,3,40.0,0,1,2,1,207,69.3,62.42,67.0,79.57,76.0,70.52
22,Female,Computer Science,B.Tech,8,8.79,2,90.2,76.6,89.4,77.9,56.8,60.0,33.2,79.6,76.3,73.2,62.8,81.3,77.0,2,29.7,1,0,0,0,114,74.7,65.65,73.58,68.59,30.91,62.91
22,Male,Information Technology,B.Tech,8,7.06,0,85.8,62.7,52.7,69.8,76.9,61.4,53.4,68.7,60.2,70.2,91.7,79.2,58.3,1,36.8,1,1,1,1,233,76.4,62.82,74.85,75.16,57.04,68.06
21,Female,Electrical,B.Tech,8,9.1,0,71.9,94.0,77.2,96.1,62.0,41.8,82.3,63.0,87.9,73.6,73.1,74.9,74.8,2,57.1,1,1,1,3,77,83.1,75.57,74.1,85.27,79.13,78.72
20,Male,Computer Science,B.Tech,8,,3,65.3,57.4,61.3,69.9,32.7,60.9,27.3,62.8,55.1,61.7,61.2,39.1,60.0,2,53.8,0,1,2,2,153,66.4,51.58,55.5,39.92,76.14,52.55
21,Female,Electronics,B.Tech,8,6.14,1,93.2,64.7,60.1,68.6,44.2,65.8,34.2,62.1,62.2,56.4,54.6,69.4,67.6,4,84.1,1,0,0,0,32,78.2,56.27,62.0,60.94,63.23,59.86
21,Male,Information Technology,B.Tech,8,6.48,1,86.5,53.1,41.6,38.1,76.2,67.2,45.4,73.5,51.7,56.8,82.3,63.1,54.9,4,84.7,1,0,0,0,170,58.4,53.6,64.27,61.31,63.41,59.52
21,Male,Electronics,B.Tech,8,7.25,3,76.4,40.6,53.5,55.1,22.9,58.1,33.3,80.6,46.9,66.4,51.2,67.1,60.0,1,34.7,1,0,0,2,94,58.1,43.92,61.18,43.67,32.41,45.57
22,Female,Civil,B.Tech,8,7.14,0,98.0,50.4,43.8,33.7,67.4,67.4,70.4,64.3,47.1,78.6,85.8,63.8,58.9,2,29.2,1,0,0,1,143,65.7,55.52,71.77,79.38,34.76,62.81
23,Male,Information Technology,B.Tech,8,7.25,0,71.3,61.8,64.1,66.0,70.3,46.2,68.0,71.2,71.6,92.8,49.7,72.1,78.2,1,45.6,0,1,2,0,50,69.1,62.73,73.2,72.14,57.68,66.89
24,Female,Electrical,B.Tech,8,6.91,0,68.7,52.4,49.5,49.2,64.5,56.3,52.4,78.5,58.2,90.9,28.8,81.6,77.0,3,56.2,1,1,2,1,158,77.4,54.05,69.58,68.98,86.86,66.56
21,Female,Mechanical,B.Tech,8,6.75,0,59.4,68.7,67.4,65.6,21.8,69.4,49.2,89.2,63.9,98.0,45.3,60.5,81.2,1,26.9,3,1,1,1,40,64.7,57.02,71.25,65.07,66.07,63.64
20,Female,Information Technology,B.Tech,8,7.05,2,64.5,51.2,60.5,74.8,61.2,75.9,45.9,57.8,49.0,79.3,56.0,70.3,64.6,4,65.1,2,1,2,0,4,93.6,61.58,67.55,48.7,99.53,64.6
21,Female,Information Technology,B.Tech,8,8.56,0,74.8,77.7,68.9,72.0,43.3,49.1,51.7,73.6,70.4,66.0,75.3,75.1,76.9,2,46.0,2,1,1,2,87,94.3,60.45,73.32,82.36,77.8,72.2
20,Female,Information Technology,B.Tech,8,7.28,4,72.1,62.3,62.3,59.8,58.9,39.0,55.7,64.0,65.1,48.2,79.7,88.9,50.0,0,20.0,2,0,0,0,131,53.2,56.33,66.7,32.59,18.0,45.53
21,Male,Electronics,B.Tech,8,8.6,0,95.2,76.1,67.1,78.4,72.1,28.9,42.2,69.5,77.9,68.8,67.1,84.7,69.5,2,39.0,2,1,1,4,21,82.0,60.8,72.52,88.76,83.7,74.97
21,Female,Electronics,B.Tech,8,6.48,0,62.4,56.7,45.0,55.7,70.6,56.4,74.6,68.5,44.1,60.4,64.5,70.7,40.8,5,92.6,2,0,0,0,310,79.8,59.83,59.1,64.08,79.78,63.95
21,Male,Electronics,B.Tech,8,6.03,0,61.0,49.4,50.2,49.6,49.4,50.3,35.8,98.0,46.8,66.6,48.5,67.5,62.3,1,38.4,1,1,1,0,79,54.7,47.45,61.22,60.51,53.52,55.03
21,Male,Computer Science,B.Tech,8,7.54,0,72.0,59.6,48.0,63.1,73.3,32.9,33.9,68.6,60.5,63.9,85.4,81.7,61.4,2,58.6,1,1,1,2,9,76.2,51.8,73.1,74.38,75.58,66.4
22,Male,Computer Science,B.Tech,8,6.61,0,62.2,40.3,35.7,41.0,33.3,65.5,26.2,81.3,35.4,68.5,86.3,89.8,57.0,2,39.7,2,0,0,2,42,63.6,40.33,75.4,64.93,47.91,55.86
22,Male,Computer Science,B.Tech,8,7.32,0,74.7,54.6,51.0,74.3,64.2,57.6,49.8,66.4,58.6,65.3,71.1,62.1,59.2,1,44.9,2,0,0,0,36,61.5,58.58,64.42,73.65,33.47,60.5
24,Female,Computer Science,B.Tech,8,7.85,0,91.4,69.3,70.5,81.5,72.3,53.2,42.4,79.6,62.0,73.5,65.1,58.0,56.1,1,32.5,1,1,2,3,20,72.3,64.87,63.18,82.37,71.75,70.81
22,Male,Information Technology,B.Tech,8,6.94,0,80.1,68.8,63.5,81.3,62.0,64.4,62.8,70.7,63.6,76.8,58.3,71.8,82.6,1,46.3,2,0,0,0,75,59.5,67.13,72.38,72.61,33.89,64.84
22,Male,Electrical,B.Tech,8,8.18,0,61.7,68.8,77.1,86.3,75.4,62.3,72.2,54.5,70.3,76.0,64.5,95.0,65.5,3,64.5,0,1,1,0,194,87.6,73.68,75.25,75.77,71.35,74.27
22,Male,Information Technology,B.Tech,8,8.34,1,70.4,66.0,66.0,59.2,49.9,62.0,41.7,64.2,64.8,82.1,70.6,71.0,76.9,2,49.6,1,1,1,0,93,81.9,57.47,75.15,69.5,64.88,65.73
22,Female,Electronics,B.Tech,8,6.58,0,85.4,57.7,42.5,44.9,84.7,55.3,55.6,50.6,40.3,84.6,82.0,78.6,61.0,2,60.2,2,0,0,0,96,61.6,56.78,76.55,71.68,46.06,63.6
21,Male,Electrical,B.Tech,8,5.48,0,62.0,46.7,38.9,49.7,66.6,37.6,22.8,80.2,47.7,72.1,75.2,80.7,66.0,0,20.2,1,0,0,1,195,52.9,43.72,73.5,56.96,16.06,49.5
21,Female,Computer Science,B.Tech,8,6.59,0,76.2,45.7,49.5,70.8,55.5,56.4,63.7,65.4,54.2,50.7,45.3,77.7,46.4,2,41.7,3,0,0,0,77,73.2,56.93,55.02,68.99,46.51,58.6
22,Female,Electrical,B.Tech,8,8.01,0,87.1,62.3,65.3,56.8,56.0,62.1,41.6,82.0,69.8,58.8,62.8,78.3,66.5,1,26.0,2,1,2,1,14,75.2,57.35,66.6,82.2,67.8,68.22
22,Male,Mechanical,B.Tech,8,6.14,0,75.6,41.4,38.0,40.4,74.0,76.2,39.0,75.0,36.4,70.4,63.6,63.9,69.5,3,67.4,3,0,0,3,15,58.4,51.5,66.85,65.66,74.22,62.23
21,Female,Mechanical,B.Tech,8,7.79,3,85.5,70.7,72.2,66.8,75.5,53.0,50.1,30.0,80.2,81.2,63.3,85.1,71.4,2,42.3,0,1,1,0,167,69.7,64.72,75.25,50.18,56.69,61.26
21,Male,Electronics,B.Tech,8,8.79,0,85.2,71.7,43.2,68.6,54.6,61.9,83.0,77.7,53.6,67.5,84.3,76.7,63.8,3,66.3,1,1,1,0,66,83.2,63.83,73.08,87.09,77.89,74.77
21,Female,Information Technology,B.Tech,8,7.47,0,76.3,67.6,81.2,83.7,59.0,26.9,51.0,54.6,77.1,86.9,77.4,85.1,75.2,2,37.5,2,1,1,0,223,86.9,61.57,81.15,75.18,67.25,70.42
23,Male,Electronics,B.Tech,8,5.89,3,85.4,56.1,49.7,69.3,90.4,36.3,42.3,59.5,57.5,65.7,49.8,46.7,52.4,2,38.9,2,0,0,0,242,71.6,57.35,53.65,36.85,39.67,47.81
22,Male,Electrical,B.Tech,8,7.26,0,55.0,38.8,31.9,61.5,65.7,42.6,42.6,32.6,33.9,73.8,50.2,61.0,56.7,2,47.4,2,0,0,1,186,69.2,47.18,60.42,67.32,46.22,55.73
22,Female,Electrical,B.Tech,8,9.83,1,88.1,83.0,85.7,81.9,50.5,66.4,65.1,66.3,78.4,89.4,62.2,74.7,85.1,1,39.0,2,1,1,4,142,91.3,72.1,77.85,85.24,75.7,77.73
22,Male,Electronics,B.Tech,8,5.88,0,87.0,62.6,56.3,43.7,39.7,60.6,43.7,77.5,62.1,62.4,52.8,89.1,59.6,3,70.4,2,0,0,2,179,57.9,51.1,65.97,67.26,65.12,61.03
21,Male,Electronics,B.Tech,8,6.64,0,79.2,47.0,51.7,54.1,66.5,92.3,40.3,76.7,60.0,91.3,78.0,73.6,77.7,1,45.4,4,0,0,0,10,83.0,58.65,80.15,70.24,45.62,64.47
20,Male,Electronics,B.Tech,8,5.41,0,69.8,55.3,35.8,45.3,67.0,61.3,40.0,53.2,40.6,67.0,53.5,72.3,57.9,1,27.4,2,0,0,0,34,64.5,50.78,62.68,58.81,28.22,52.18
21,Female,Information Technology,B.Tech,8,7.82,0,76.8,76.4,64.6,78.2,70.7,53.0,68.0,59.7,78.8,48.8,58.1,57.0,65.2,2,43.1,1,1,1,0,41,90.1,68.48,57.28,77.78,62.93,68.2
22,Male,Computer Science,B.Tech,8,6.96,0,82.1,56.5,70.1,66.6,52.7,34.6,46.8,75.4,62.5,76.3,36.2,87.4,66.8,3,76.3,3,0,0,2,116,80.0,54.55,66.68,73.35,72.89,65.37
21,Male,Electronics,B.Tech,8,6.84,0,79.0,72.8,60.0,57.9,73.1,37.0,49.0,54.4,64.5,65.4,80.1,70.7,53.8,2,54.3,0,1,1,2,227,76.8,58.3,67.5,71.58,68.29,65.62
22,Male,Computer Science,B.Tech,8,6.93,0,93.2,51.1,60.0,34.4,68.7,70.0,43.1,75.2,62.3,77.3,80.4,62.0,74.2,2,52.2,1,0,0,3,41,50.5,54.55,73.47,76.47,49.66,64.18
23,Female,Computer Science,B.Tech,8,9.9,0,77.1,72.6,70.7,80.0,49.2,44.8,53.9,79.4,75.2,68.4,80.8,51.7,78.9,3,65.6,2,1,1,0,39,88.0,61.87,69.95,92.43,83.68,75.93
20,Female,Electronics,B.Tech,8,5.72,0,76.4,51.4,59.2,52.1,51.7,32.4,42.1,92.6,53.1,83.3,86.7,56.0,75.3,3,65.3,2,1,1,0,101,94.5,48.15,75.32,62.96,83.59,63.34
20,Male,Civil,B.Tech,8,8.96,1,79.6,76.2,80.5,80.1,82.6,38.6,30.6,54.0,81.7,91.8,65.2,77.2,79.1,3,66.9,1,1,1,0,94,98.0,64.77,78.32,76.6,78.07,73.02
21,Male,Computer Science,B.Tech,8,6.21,0,73.1,55.6,54.0,73.3,43.7,75.3,50.0,98.0,56.1,67.4,42.2,70.5,79.4,3,83.1,1,0,0,0,70,60.9,58.65,64.88,65.4,54.93,61.36
21,Male,Computer Science,B.Tech,8,7.41,1,78.7,62.7,53.8,50.7,58.3,58.4,78.7,58.7,49.6,59.5,53.9,74.6,52.3,5,98.0,1,0,0,0,14,78.6,60.43,60.08,65.48,75.4,64.12
21,Female,Information Technology,B.Tech,8,4.57,2,85.9,36.1,28.4,40.3,51.1,33.2,45.1,83.3,32.9,74.3,83.7,59.1,64.9,4,72.2,3,0,0,0,120,73.4,39.03,70.5,37.76,71.66,49.84
21,Female,Computer Science,B.Tech,8,6.95,0,82.8,52.7,63.4,75.1,52.5,10.0,52.3,65.2,58.0,70.8,78.1,72.2,71.5,3,53.8,3,1,2,0,95,79.5,51.0,73.15,73.49,94.14,68.65
22,Male,Computer Science,B.Tech,8,7.94,0,74.3,50.4,68.8,72.5,89.3,59.4,46.5,98.0,60.1,80.7,70.7,91.3,76.7,2,48.3,2,0,0,2,177,52.2,64.48,79.85,77.87,50.49,69.47
21,Male,Electronics,B.Tech,8,7.93,0,88.3,64.1,59.4,61.5,56.4,44.6,48.1,64.8,62.2,61.5,77.6,70.9,65.4,2,47.5,1,1,2,0,137,62.6,55.68,68.85,82.0,72.25,68.7
22,Male,Computer Science,B.Tech,8,5.93,0,95.9,33.7,43.2,71.1,49.5,33.0,37.2,52.8,28.1,53.0,60.0,84.2,46.1,1,36.6,0,0,0,0,47,42.0,44.62,60.82,70.28,18.98,51.71
20,Male,Information Technology,B.Tech,8,9.0,0,96.6,57.2,65.0,76.4,73.1,44.5,43.9,74.9,55.7,78.7,74.3,79.6,74.3,2,38.5,1,1,1,1,4,84.0,60.02,76.72,91.98,65.55,73.78
21,Male,Information Technology,B.Tech,8,8.13,0,71.3,68.8,62.8,72.0,45.2,40.4,40.3,65.5,69.1,63.9,71.8,82.3,68.6,2,44.3,2,1,1,3,13,81.8,54.92,71.65,78.3,81.29,69.24
21,Male,Computer Science,B.Tech,8,5.23,1,73.4,44.0,47.7,48.2,44.4,59.7,72.4,67.9,43.5,86.3,78.1,58.4,64.9,1,37.8,0,1,2,0,50,61.8,52.73,71.92,48.63,55.34,55.73
21,Male,Electronics,B.Tech,8,7.32,0,84.9,65.6,65.8,62.4,63.5,79.2,55.5,82.9,71.6,71.3,64.4,60.6,76.1,1,22.3,2,1,3,2,13,65.6,65.33,68.1,76.71,78.69,71.3
21,Male,Civil,B.Tech,8,6.3,0,78.3,55.3,47.9,43.5,61.4,44.1,67.3,62.8,48.1,51.3,75.1,72.5,52.5,2,53.9,0,0,0,2,15,58.7,53.25,62.85,67.59,40.17,57.51
22,Female,Computer Science,B.Tech,8,7.69,0,80.8,69.8,49.2,58.5,84.1,63.5,37.5,64.3,56.1,74.5,61.7,81.9,61.0,3,55.1,1,1,2,2,160,88.1,60.43,69.78,78.07,90.53,72.11
20,Female,Civil,B.Tech,8,8.39,0,89.0,75.7,64.0,73.2,54.7,57.5,67.2,50.4,64.4,75.6,65.3,64.4,60.2,1,37.0,2,1,1,0,297,68.3,65.38,66.38,85.43,59.1,70.65
23,Female,Information Technology,B.Tech,8,8.15,1,78.1,83.5,75.3,72.2,44.4,34.5,78.2,98.0,79.6,82.7,84.6,56.6,83.2,5,78.4,3,1,1,1,450,98.0,64.68,76.78,70.48,100.0,74.14
21,Female,Computer Science,B.Tech,8,9.19,0,82.2,92.2,98.8,89.3,52.8,38.0,81.9,60.0,95.3,69.6,86.9,77.6,69.2,1,20.2,4,1,1,1,232,93.3,75.5,75.82,88.99,70.06,78.8
21,Female,Electronics,B.Tech,8,4.5,1,96.6,44.3,41.7,44.1,76.4,77.7,57.2,67.7,43.5,69.1,95.0,58.6,54.2,2,59.3,3,0,0,1,26,50.9,56.9,69.22,50.48,55.79,57.27
22,Male,Computer Science,B.Tech,8,4.85,0,89.2,43.9,41.6,41.3,55.1,69.1,67.1,70.3,41.0,78.8,72.0,73.9,57.0,5,94.0,2,1,1,0,24,81.2,53.02,70.43,60.71,100.0,65.86
21,Male,Information Technology,B.Tech,8,6.8,0,88.6,71.8,56.6,64.0,75.5,27.3,60.3,56.8,63.7,67.6,74.7,76.0,45.0,1,38.6,0,1,1,3,32,71.5,59.25,65.82,74.18,59.58,65.09
21,Female,Information Technology,B.Tech,8,8.04,0,87.4,67.1,59.2,80.0,19.7,78.0,58.9,62.4,66.3,85.8,67.0,79.6,81.3,5,98.0,3,0,0,0,450,96.4,60.48,78.42,82.5,87.4,74.71
21,Male,Computer Science,B.Tech,8,6.13,0,77.4,47.3,41.4,49.3,57.0,53.5,45.1,54.1,43.4,72.0,63.4,98.0,59.0,1,27.0,0,0,0,2,115,65.3,48.93,73.1,66.13,24.1,55.2
21,Male,Electronics,B.Tech,8,6.12,0,94.8,64.9,50.6,68.0,49.1,56.2,64.1,87.2,61.4,89.6,57.6,68.1,87.4,0,26.6,0,0,0,0,149,43.6,58.82,75.68,71.28,7.98,58.3
20,Female,Information Technology,B.Tech,8,7.56,0,97.3,69.1,69.8,62.9,52.3,23.2,29.9,70.5,62.5,77.0,53.1,63.8,76.5,1,28.7,1,1,1,1,129,75.8,51.2,67.6,82.11,54.61,64.26
21,Male,Computer Science,B.Tech,8,7.43,0,71.3,54.5,49.8,61.9,49.9,56.5,76.1,61.8,51.3,60.0,66.2,84.9,58.5,2,60.6,2,0,0,0,46,75.9,58.12,67.4,73.4,46.18,62.77
22,Male,Information Technology,B.Tech,8,8.43,0,97.6,63.5,53.5,57.1,66.6,66.8,58.7,64.5,53.8,63.9,67.6,62.0,55.0,4,72.7,1,0,0,0,77,77.7,61.03,62.12,88.29,59.81,69.24
21,Male,Electrical,B.Tech,8,6.77,2,67.3,54.9,39.2,53.8,55.8,48.7,60.7,55.7,47.1,77.0,65.7,65.0,64.0,1,33.7,1,0,0,1,83,55.1,52.18,67.92,47.58,28.11,50.34
21,Female,Civil,B.Tech,8,7.52,1,94.3,74.2,56.2,58.1,78.9,48.3,50.3,62.6,68.5,64.9,78.1,75.0,58.7,1,52.4,0,1,1,0,44,69.1,61.0,69.18,70.93,51.72,64.22
20,Male,Electronics,B.Tech,8,6.79,1,84.7,58.1,50.6,52.2,49.1,41.3,47.6,67.5,52.6,72.0,60.9,82.0,65.4,0,20.0,3,1,1,0,14,75.0,49.82,70.08,62.94,52.0,58.13
22,Male,Computer Science,B.Tech,8,7.25,0,91.6,72.3,53.1,75.6,45.4,73.5,36.6,67.3,62.3,71.9,87.2,64.2,66.3,3,49.3,0,1,1,0,53,80.1,59.42,72.4,78.23,66.79,68.76
22,Female,Computer Science,B.Tech,8,8.33,0,77.9,65.7,70.6,68.3,61.6,50.6,47.5,49.7,63.9,66.3,56.5,61.3,71.7,2,58.1,2,1,1,0,53,80.9,60.72,63.95,81.68,73.43,69.56
22,Female,Computer Science,B.Tech,8,7.4,0,78.6,89.5,75.5,73.3,63.6,52.2,56.7,66.8,74.4,57.2,82.3,80.2,63.8,1,32.2,2,1,2,1,69,66.3,68.47,70.88,75.38,69.66,71.2
22,Male,Electronics,B.Tech,8,7.53,0,90.2,49.7,48.7,48.8,83.5,68.6,34.0,58.8,55.1,78.5,43.2,98.0,60.8,2,56.3,0,1,1,0,25,81.6,55.55,70.12,79.77,60.89,66.53
20,Male,Computer Science,B.Tech,8,5.86,0,70.4,58.3,50.0,50.5,73.6,69.2,61.1,66.7,52.2,98.0,34.3,76.1,70.1,4,86.6,0,1,2,1,138,85.5,60.45,69.62,62.14,97.98,68.42
22,Male,Computer Science,B.Tech,8,5.7,0,98.0,47.2,37.5,49.2,77.6,62.5,41.3,55.9,43.5,91.7,55.2,60.7,83.7,3,65.9,1,0,0,0,258,54.8,52.55,72.82,69.3,49.77,61.21
22,Female,Electronics,B.Tech,8,7.46,0,76.0,88.3,93.7,99.0,72.5,95.6,47.1,46.7,100.0,79.4,56.1,74.3,68.5,3,85.7,1,1,1,1,149,71.2,82.7,69.58,75.02,87.71,78.52
