student_id,age,gender,branch,degree,semester,cgpa,backlogs,attendance_percentage,programming_score,dsa_score,sql_score,web_dev_score,ml_score,cloud_score,aptitude_score,coding_test_score,communication_score,leadership_score,teamwork_score,interview_score,number_of_projects,project_quality_score,number_of_certifications,internship_experience,internship_count,hackathons_attended,github_contributions,resume_score,placement_status
STU1518,24,Male,Computer Science,B.Tech,8,7.83,2,72.9,66.0,66.2,85.5,84.8,81.7,39.3,72.2,59.7,63.9,63.4,65.6,71.6,4,70.6,2,1,2,0,412,98.0,1
STU1519,21,Female,Computer Science,B.Tech,8,6.42,0,86.9,44.4,48.7,48.0,58.1,71.9,50.8,74.0,50.9,56.6,60.6,61.1,58.2,2,48.8,3,0,0,1,15,68.9,0
STU1520,21,Female,Computer Science,B.Tech,8,5.51,0,77.2,69.8,80.5,78.0,69.3,72.8,36.4,77.7,74.4,85.5,70.4,67.7,69.2,2,40.5,1,1,1,0,81,70.5,1
STU1521,21,Female,Information Technology,B.Tech,8,7.04,0,80.3,72.2,61.4,64.8,73.9,44.9,68.5,83.8,64.3,85.9,50.9,62.6,81.2,5,90.3,2,0,0,0,385,85.1,1
STU1522,23,Female,Computer Science,B.Tech,8,6.71,0,90.5,50.9,60.7,45.3,97.1,74.4,23.1,58.0,55.8,67.7,52.6,82.7,57.4,1,42.0,0,0,0,1,15,37.3,1
STU1523,22,Male,Computer Science,B.Tech,8,7.32,0,74.7,54.6,51.0,74.3,64.2,57.6,49.8,66.4,58.6,65.3,71.1,62.1,59.2,1,44.9,2,0,0,0,36,61.5,0
STU1524,22,Male,Computer Science,B.Tech,8,6.8,0,79.5,36.3,34.7,36.3,46.3,64.2,61.8,59.5,35.5,48.2,83.8,73.3,56.9,3,67.2,0,1,1,0,15,67.6,0
STU1525,21,Male,Computer Science,B.Tech,8,4.99,0,85.5,36.2,37.0,39.0,74.7,61.6,57.5,67.3,39.3,78.4,64.7,72.6,73.3,1,27.5,2,0,0,1,80,53.2,0
STU1526,21,Female,Civil,B.Tech,8,6.77,0,63.6,55.7,54.3,47.5,90.0,52.8,40.5,77.8,50.8,89.8,72.1,82.4,72.1,2,53.8,3,0,0,0,106,63.3,1
STU1527,21,Other,Electrical,B.Tech,8,6.86,0,59.3,76.0,72.1,69.5,57.2,39.5,62.6,44.8,71.0,62.4,75.6,84.0,63.5,1,42.2,2,0,0,0,85,55.2,1
STU1528,20,Male,Civil,B.Tech,8,7.9,0,85.3,80.8,55.0,82.5,74.6,53.5,37.8,83.5,69.7,68.6,76.6,79.7,65.7,1,20.0,2,0,0,0,61,53.9,1
STU1529,22,Female,Information Technology,B.Tech,8,6.43,0,86.7,53.5,54.5,52.9,80.4,72.8,51.6,52.1,63.5,75.2,51.7,75.9,60.3,2,51.2,1,0,0,1,132,68.6,1
STU1530,22,Male,Computer Science,B.Tech,8,9.05,0,98.0,73.6,69.1,82.0,77.3,47.1,62.4,63.7,78.5,90.7,54.1,60.5,72.5,2,48.1,1,1,1,0,4,79.8,1
STU1531,24,Female,Electrical,B.Tech,8,5.1,0,83.5,42.2,36.1,46.3,63.9,71.1,59.4,85.4,42.1,72.4,55.3,60.2,55.1,2,59.5,2,1,2,2,303,68.4,0
STU1532,24,Male,Computer Science,B.Tech,8,8.64,3,89.8,60.8,63.4,81.6,51.5,68.3,41.2,72.6,62.9,72.3,92.0,62.7,70.3,1,38.9,1,0,0,2,20,75.8,0
STU1533,21,Female,Computer Science,B.Tech,8,6.95,0,80.1,67.7,66.8,86.7,60.8,49.6,71.2,72.8,74.3,72.2,72.1,80.3,72.5,3,69.8,0,1,1,0,15,82.3,1
STU1534,22,Female,Computer Science,B.Tech,8,8.15,0,84.8,69.0,65.4,66.1,68.9,80.0,53.4,51.5,71.2,52.9,71.5,72.8,52.2,2,45.2,1,1,2,2,272,65.3,1
STU1535,23,Male,Computer Science,B.Tech,8,7.29,1,97.8,63.2,49.7,64.9,75.6,48.6,63.9,53.4,45.0,52.6,70.1,81.6,58.5,2,50.0,2,1,2,1,170,93.2,0
STU1536,22,Male,Computer Science,B.Tech,8,8.45,0,61.8,55.0,54.3,58.6,67.0,82.2,76.5,81.2,49.4,60.3,46.5,83.0,62.2,1,44.4,0,1,1,0,113,87.0,1
STU1537,21,Male,Information Technology,B.Tech,8,6.77,0,85.9,54.2,63.5,63.9,56.3,62.8,69.9,59.8,60.5,82.2,92.1,64.0,66.0,2,49.4,2,1,1,1,11,92.5,1
STU1538,21,Male,Electronics,B.Tech,8,5.99,1,98.0,63.2,57.6,60.7,70.3,54.7,69.9,61.1,51.5,66.0,71.7,72.4,65.2,2,51.7,2,0,0,1,158,67.3,0
STU1539,20,Male,Computer Science,B.Tech,8,8.76,1,84.7,66.3,69.6,70.4,74.9,39.0,55.1,81.5,63.5,63.6,75.1,71.9,61.5,2,34.6,0,1,1,0,90,71.2,1
STU1540,23,Female,Computer Science,B.Tech,8,7.08,0,97.7,58.4,59.8,55.2,67.7,53.4,64.7,53.3,55.6,63.4,40.3,68.4,64.7,5,94.3,1,1,1,0,197,91.9,1
STU1541,22,Female,Electrical,B.Tech,8,7.44,0,76.0,58.9,76.2,73.5,49.5,51.3,55.4,71.8,66.3,68.3,75.9,66.1,69.3,4,59.9,4,0,0,0,450,74.2,1
STU1542,21,Female,Computer Science,B.Tech,8,8.56,0,81.7,37.4,72.0,74.3,59.3,32.4,32.7,68.6,53.3,90.4,60.0,85.0,84.3,2,44.8,3,1,1,0,21,84.3,1
STU1543,22,Male,Computer Science,B.Tech,8,6.06,1,82.3,61.7,54.5,68.1,76.2,51.1,56.8,68.0,56.7,68.2,46.5,72.6,71.8,0,20.6,1,0,0,0,42,39.4,1
STU1544,22,Female,Mechanical,B.Tech,8,7.86,0,60.9,54.0,55.5,71.2,41.3,40.5,56.1,60.7,58.9,60.6,51.6,72.1,62.9,2,57.7,1,1,1,1,134,75.4,1
STU1545,21,Female,Computer Science,B.Tech,8,6.55,0,70.9,51.3,56.1,61.4,30.6,65.5,61.3,59.9,52.4,70.3,47.3,63.2,58.0,1,25.0,0,1,3,0,44,67.5,0
STU1546,20,Male,Computer Science,B.Tech,8,7.05,2,71.6,49.1,53.9,52.7,84.6,78.5,50.0,52.9,49.6,91.1,47.1,79.4,61.0,3,68.7,0,1,1,0,6,74.6,1
STU1547,22,Female,Information Technology,B.Tech,8,7.28,0,89.8,74.4,68.3,70.5,69.7,32.9,39.8,74.8,64.6,64.0,65.8,60.9,59.9,2,64.7,1,1,1,0,11,74.2,1
STU1548,21,Female,Computer Science,B.Tech,8,5.55,1,90.3,69.3,78.1,61.2,71.1,85.8,62.5,58.6,78.8,55.8,59.6,77.0,69.9,3,58.6,3,0,0,2,105,66.9,1
STU1549,22,Male,Information Technology,B.Tech,8,6.34,0,85.1,61.1,58.2,73.3,45.8,52.7,31.0,81.6,56.3,64.0,69.7,77.3,66.7,4,64.5,4,1,1,0,44,98.0,1
STU1550,21,Male,Electrical,B.Tech,8,8.69,0,89.8,72.0,67.9,47.7,73.1,37.4,75.3,64.9,64.5,71.5,88.5,67.5,64.8,2,52.9,2,1,1,0,14,98.0,1
STU1551,22,Male,Computer Science,B.Tech,8,8.17,0,80.4,80.7,69.7,80.8,66.1,68.6,48.3,53.2,76.3,78.3,63.2,75.5,67.4,2,38.1,1,1,1,0,40,78.1,1
STU1552,21,Male,Information Technology,B.Tech,8,7.13,1,93.4,55.3,71.0,70.2,38.2,47.0,55.9,64.7,59.3,82.1,33.6,74.0,80.0,2,41.8,0,1,1,2,22,76.2,1
STU1553,21,Female,Information Technology,B.Tech,8,7.47,0,82.1,80.9,70.1,66.6,83.4,53.5,60.9,62.2,72.9,57.5,61.6,71.6,67.4,1,44.2,1,0,0,0,2,52.1,1
STU1554,22,Female,Computer Science,B.Tech,8,6.88,0,82.5,58.3,60.8,71.1,64.4,47.7,61.5,82.1,60.8,58.6,81.7,72.1,68.9,4,98.0,2,0,0,0,22,81.7,1
STU1555,21,Female,Electronics,B.Tech,8,8.69,0,79.5,52.3,45.9,47.9,56.1,40.3,29.5,62.8,47.5,66.1,63.8,72.7,62.9,2,40.0,1,1,3,0,206,79.9,1
STU1556,20,Male,Computer Science,B.Tech,8,6.98,0,88.5,42.0,44.8,51.3,56.3,68.0,65.2,64.1,55.0,78.2,86.4,73.4,65.0,1,27.6,2,0,0,0,1,55.2,0
STU1557,20,Male,Information Technology,B.Tech,8,7.46,3,78.0,72.2,63.9,81.5,31.8,49.8,56.9,87.8,67.7,54.9,71.3,72.7,69.3,3,60.6,2,1,2,1,169,98.0,1
STU1558,22,Female,Computer Science,B.Tech,8,8.46,0,91.3,74.3,67.5,77.7,70.9,29.1,41.8,75.1,74.0,62.7,39.3,59.9,69.2,1,29.5,2,0,0,0,109,56.0,1
STU1559,22,Female,Information Technology,B.Tech,8,6.34,0,71.2,55.8,34.1,32.4,65.9,64.9,40.0,91.3,35.2,62.9,66.5,70.3,62.8,1,54.3,1,1,1,0,65,49.7,1
STU1560,22,Male,Computer Science,B.Tech,8,8.91,3,71.6,61.3,63.2,65.9,59.1,33.3,46.7,85.6,57.9,81.3,69.2,74.9,81.7,2,44.7,2,1,1,1,22,94.5,1
STU1561,21,Male,Electrical,B.Tech,8,5.52,0,88.5,28.1,43.3,42.5,81.2,34.2,31.2,55.6,30.3,76.3,80.1,73.1,62.4,3,61.1,0,0,0,0,240,54.1,0
STU1562,20,Female,Computer Science,B.Tech,8,8.99,0,81.2,80.6,78.9,82.3,41.2,76.5,79.6,81.9,75.0,80.8,90.5,82.5,75.3,2,66.2,2,0,0,1,62,68.8,1
STU1563,20,Male,Information Technology,B.Tech,8,6.79,0,77.7,77.4,79.9,92.4,53.0,33.5,75.8,89.4,80.7,86.1,77.7,78.8,88.4,3,70.8,0,1,1,0,22,98.0,1
STU1564,21,Male,Information Technology,B.Tech,8,,1,90.5,66.4,71.6,81.8,49.2,13.3,59.2,89.5,74.2,66.3,71.2,62.4,76.3,1,44.9,1,0,0,4,44,62.6,1
STU1565,21,Female,Electronics,B.Tech,8,5.12,0,76.2,55.3,71.9,61.3,57.8,66.2,48.4,81.8,65.3,55.8,74.5,70.2,72.1,2,40.9,0,0,0,3,21,50.0,0
STU1566,21,Male,Information Technology,B.Tech,8,6.7,0,80.1,60.5,49.6,87.0,63.0,49.5,48.8,81.5,53.9,55.8,62.6,68.6,61.0,2,44.7,0,1,1,2,45,66.1,1
STU1567,21,Male,Electronics,B.Tech,8,6.06,0,95.3,67.2,49.1,62.9,68.5,51.1,64.1,63.8,55.0,47.9,44.5,72.0,57.9,5,84.6,4,1,2,3,103,98.0,1
STU1568,23,Male,Electrical,B.Tech,8,6.53,0,96.6,71.0,63.7,66.6,56.8,49.3,80.1,56.3,72.9,64.5,65.6,72.0,61.4,0,28.0,1,1,2,0,27,51.3,1
STU1569,21,Male,Mechanical,B.Tech,8,7.05,0,96.9,65.2,57.7,60.9,48.8,59.2,42.9,63.1,71.8,65.4,70.1,78.7,66.7,1,47.3,3,0,0,2,83,61.1,1
STU1570,21,Female,Computer Science,B.Tech,8,8.25,0,79.3,67.9,64.5,53.6,87.3,41.5,34.1,44.7,66.9,79.5,48.1,74.0,61.8,4,74.0,0,0,0,0,363,72.7,1
STU1571,22,Male,Information Technology,B.Tech,8,7.43,0,93.7,64.3,66.3,87.3,98.0,81.6,76.8,86.8,70.0,70.2,83.6,85.5,71.7,5,91.4,0,1,1,1,64,91.4,1
STU1572,21,Male,Electrical,B.Tech,8,7.54,0,73.0,81.3,75.3,91.5,64.1,28.4,23.4,64.0,80.0,64.1,79.1,74.7,71.0,3,61.8,1,1,1,0,50,83.0,1
STU1573,22,Female,Civil,B.Tech,8,5.99,0,73.4,50.1,45.3,42.0,50.6,63.0,35.9,86.1,51.5,68.6,45.8,62.9,64.9,0,20.0,1,0,0,0,80,42.4,0
STU1574,22,Female,Mechanical,B.Tech,8,6.23,1,59.7,61.0,40.1,48.4,84.1,66.6,48.1,50.8,44.7,57.5,84.1,66.9,63.5,2,43.3,2,1,1,3,73,85.3,0
STU1575,23,Female,Information Technology,B.Tech,8,9.18,1,97.9,73.0,61.9,82.9,40.3,41.3,27.0,83.2,65.0,82.3,60.7,78.6,79.8,2,57.7,1,1,3,0,54,72.5,1
STU1576,20,Male,Computer Science,B.Tech,8,6.39,1,73.8,65.9,52.0,56.3,57.0,36.6,69.8,61.1,60.9,60.6,54.1,54.2,58.3,3,56.2,2,1,3,2,192,81.3,1
STU1577,23,Male,Information Technology,B.Tech,8,9.02,0,80.8,75.2,77.2,72.0,51.6,73.3,65.7,50.0,82.3,56.3,80.1,57.2,65.6,0,20.9,1,1,2,1,133,70.9,1
STU1578,21,Other,Electronics,B.Tech,8,6.93,0,73.4,48.5,43.8,48.8,44.6,37.2,42.8,90.8,42.1,79.8,64.3,72.1,69.4,1,21.9,1,0,0,0,70,64.8,0
STU1579,21,Female,Information Technology,B.Tech,8,7.2,0,88.6,82.4,66.6,76.9,57.8,44.1,72.5,83.5,64.3,76.9,91.6,82.5,81.3,2,48.6,1,1,1,0,20,74.1,1
STU1580,21,Male,Information Technology,B.Tech,8,8.38,2,78.4,53.7,60.7,66.0,49.0,71.0,75.2,71.0,54.7,49.3,53.1,86.4,64.6,1,29.4,2,1,2,0,49,85.0,0
STU1581,24,Male,Electrical,B.Tech,8,8.6,1,69.6,69.7,61.1,75.8,62.2,55.6,50.2,68.5,70.5,80.3,40.8,69.6,78.5,3,52.8,2,0,0,3,80,80.1,1
STU1582,21,Male,Information Technology,B.Tech,8,7.08,1,86.2,49.6,50.1,67.4,62.4,22.7,44.8,74.2,41.9,61.1,61.1,83.7,59.1,3,72.9,1,1,2,3,65,67.6,1
STU1583,21,Female,Mechanical,B.Tech,8,6.77,0,68.4,74.9,69.6,79.7,52.7,86.4,88.2,70.7,66.4,,76.0,72.8,61.0,3,73.5,1,1,1,1,35,80.6,1
STU1584,22,Female,Information Technology,B.Tech,8,7.14,0,74.0,64.9,54.7,67.0,56.4,45.5,63.5,56.9,60.6,72.2,52.0,55.2,58.7,2,40.3,2,1,2,2,61,67.6,1
STU1585,21,Male,Computer Science,B.Tech,8,7.57,0,62.0,64.3,46.4,66.4,58.5,47.8,56.1,62.2,54.8,77.0,46.4,71.9,61.7,4,77.8,3,1,1,0,78,98.0,1
STU1586,20,Male,Information Technology,B.Tech,8,8.18,0,68.5,75.6,73.4,83.9,74.1,59.6,73.8,95.5,77.5,75.3,68.2,65.2,90.8,1,35.4,0,0,0,0,18,51.9,1
STU1587,20,Female,Electrical,B.Tech,8,7.2,0,83.7,68.6,59.3,65.4,59.8,66.3,56.8,98.0,57.8,69.4,44.5,82.1,88.1,1,20.0,2,1,2,0,182,86.3,1
STU1588,20,Female,Computer Science,B.Tech,8,7.88,3,63.3,66.2,69.8,69.2,74.4,90.3,43.9,89.9,66.4,64.9,69.3,71.7,75.9,2,36.0,1,0,0,1,208,64.1,1
STU1589,21,Male,Computer Science,B.Tech,8,9.0,0,67.9,83.2,84.1,90.6,70.8,25.1,53.3,74.7,89.6,74.9,60.2,57.9,77.7,0,32.9,1,1,1,0,86,68.8,1
STU1590,20,Female,Civil,B.Tech,8,7.62,0,82.0,51.6,55.7,52.1,70.6,69.9,68.6,63.3,47.7,68.6,71.9,55.5,61.0,1,24.3,4,1,1,1,40,96.1,1
STU1591,22,Female,Computer Science,B.Tech,8,7.54,0,76.8,66.8,52.6,73.3,82.8,68.4,20.1,56.8,67.1,91.7,45.6,71.8,74.4,2,62.6,2,1,1,1,44,76.2,1
STU1592,21,Male,Information Technology,B.Tech,8,5.53,2,98.0,32.7,31.6,45.4,45.2,52.5,47.4,57.7,26.8,77.0,83.2,45.4,70.7,4,66.5,2,0,0,0,166,77.3,0
STU1593,21,Female,Information Technology,B.Tech,8,4.5,0,98.0,30.0,30.5,24.9,54.9,69.2,74.1,60.3,34.5,58.9,62.4,66.3,61.5,4,86.6,1,1,1,0,124,80.7,0
STU1594,22,Male,Information Technology,B.Tech,8,7.63,0,73.8,74.5,78.3,83.9,88.4,71.8,43.8,98.0,74.5,64.3,75.7,74.5,85.4,2,46.9,0,1,1,0,88,72.6,1
STU1595,21,Female,Electronics,B.Tech,8,7.1,2,87.3,70.7,82.7,81.6,58.1,30.1,76.7,93.3,71.0,70.6,78.4,60.4,87.8,1,33.3,2,1,1,2,10,65.7,1
STU1596,22,Female,Computer Science,B.Tech,8,6.63,0,89.1,55.8,58.1,55.5,19.8,86.5,74.6,78.4,54.5,85.6,48.8,82.9,80.2,1,53.6,3,1,2,0,75,88.5,1
STU1597,21,Female,Information Technology,B.Tech,8,7.47,0,76.3,67.6,81.2,83.7,59.0,26.9,51.0,54.6,77.1,86.9,77.4,85.1,75.2,2,37.5,2,1,1,0,223,86.9,1
STU1598,21,Female,Information Technology,B.Tech,8,7.13,0,67.8,49.2,58.3,63.6,64.0,34.6,42.9,80.5,53.7,65.2,45.0,60.8,63.3,1,40.9,0,1,2,2,7,62.3,1
STU1599,20,Male,Electronics,B.Tech,8,8.44,0,81.9,66.2,72.5,61.0,22.7,50.3,47.4,64.7,74.9,58.8,45.8,68.7,64.6,1,40.5,1,0,0,0,32,64.7,1
STU1600,21,Female,Computer Science,B.Tech,8,7.29,1,80.4,65.6,54.8,69.1,82.0,89.6,94.6,37.9,67.4,57.3,92.5,82.9,53.3,3,98.0,1,0,0,0,81,76.2,0
STU1601,21,Female,Information Technology,B.Tech,8,6.38,1,77.9,49.3,48.0,47.4,51.3,49.5,82.0,72.0,42.7,73.0,80.6,72.0,56.5,2,39.2,1,1,1,1,111,75.4,0
STU1602,21,Male,Computer Science,B.Tech,8,8.29,0,86.2,62.6,69.2,79.3,66.9,54.4,54.0,56.2,59.6,97.6,94.0,56.7,75.7,1,28.7,0,1,1,1,7,75.1,1
STU1603,20,Female,Computer Science,B.Tech,8,6.96,0,74.9,63.4,68.7,65.9,58.6,80.8,42.3,56.7,59.5,76.5,59.8,70.4,63.3,3,73.2,0,1,2,1,235,86.1,1
STU1604,20,Female,Computer Science,B.Tech,8,7.78,0,71.1,64.6,68.9,69.0,42.7,49.6,53.9,64.5,62.3,50.9,66.4,62.6,66.5,3,63.0,2,0,0,0,5,86.4,1
STU1605,21,Male,Computer Science,B.Tech,8,6.67,0,83.0,60.3,68.1,76.4,45.9,33.8,55.9,61.0,69.7,61.3,72.4,84.2,60.0,2,45.4,2,1,3,0,187,78.7,1
STU1606,21,Female,Electrical,B.Tech,8,6.49,0,85.7,76.4,51.4,70.4,48.0,47.5,32.1,67.5,66.7,62.5,64.8,78.7,62.6,1,44.6,2,1,1,1,2,63.3,1
STU1607,21,Female,Computer Science,B.Tech,8,7.29,0,70.8,71.4,56.2,59.4,78.3,79.7,53.3,66.8,61.1,60.1,54.6,68.5,56.7,4,77.3,3,0,0,0,22,70.7,1
STU1608,21,Male,Mechanical,B.Tech,8,7.21,0,90.8,59.7,53.1,48.4,59.8,56.3,73.2,41.7,56.3,65.3,52.5,73.6,64.1,3,56.1,1,1,1,2,184,77.3,1
STU1609,22,Other,Civil,B.Tech,8,7.73,1,65.2,61.9,47.8,53.1,54.2,89.8,23.2,89.3,61.9,74.4,68.0,57.6,60.7,1,42.3,3,1,1,0,153,75.4,1
STU1610,20,Male,Information Technology,B.Tech,8,6.9,0,76.5,53.8,81.5,66.0,48.0,68.3,65.2,54.2,77.2,78.2,50.1,63.7,74.8,2,53.8,2,0,0,0,387,52.1,1
STU1611,22,Male,Computer Science,B.Tech,8,5.18,0,79.5,35.3,44.3,48.5,79.9,43.4,74.0,54.7,41.1,83.1,49.7,89.1,55.3,2,46.9,4,0,0,0,12,81.5,0
STU1612,22,Male,Information Technology,B.Tech,8,6.72,0,76.0,51.2,55.3,54.1,84.0,55.9,43.0,63.4,40.0,76.3,70.5,72.6,63.1,2,46.4,1,1,1,2,72,80.1,0
STU1613,20,Female,Electrical,B.Tech,8,8.07,1,76.6,76.5,62.9,62.1,79.8,39.6,79.1,66.5,71.2,46.6,63.7,82.2,58.7,2,40.9,1,1,1,1,8,77.1,1
STU1614,22,Female,Information Technology,B.Tech,8,6.87,0,98.0,75.8,73.7,84.3,69.4,43.0,41.0,88.4,79.4,57.3,78.1,74.6,73.1,2,57.3,2,1,1,0,16,80.2,1
STU1615,23,Male,Computer Science,B.Tech,8,6.93,0,73.9,40.8,46.5,49.8,66.3,98.0,59.1,71.8,44.8,68.1,59.1,86.5,64.1,3,61.4,3,1,2,1,22,75.4,1
STU1616,20,Male,Information Technology,B.Tech,8,8.29,0,98.0,52.0,53.3,74.8,43.8,73.3,47.1,75.9,56.3,71.8,56.9,50.0,68.4,2,42.3,2,0,0,0,6,80.4,1
STU1617,21,Female,Electrical,B.Tech,8,6.42,1,86.2,55.8,52.0,60.5,58.3,70.5,47.1,71.8,55.7,80.3,70.9,69.9,65.4,0,20.0,2,0,0,0,134,38.1,0
STU1618,22,Male,Electrical,B.Tech,8,5.5,0,82.9,45.3,39.8,61.3,51.7,43.8,42.1,71.2,36.4,70.5,53.6,90.1,60.5,0,23.9,1,0,0,0,8,50.1,0
STU1619,22,Female,Computer Science,B.Tech,8,7.02,1,86.5,63.7,69.6,55.8,34.6,83.3,63.2,72.3,62.2,70.6,55.8,82.5,71.0,2,44.9,2,1,1,0,95,66.4,1
STU1620,21,Female,Electronics,B.Tech,8,6.67,3,98.0,56.4,69.1,51.8,77.9,74.8,65.6,40.9,61.1,72.9,56.3,86.6,63.3,2,29.9,2,1,2,0,94,76.4,0
STU1621,21,Male,Computer Science,B.Tech,8,6.14,1,72.6,66.6,62.2,56.5,51.6,88.9,51.0,64.5,69.7,66.9,62.1,71.9,64.4,1,23.0,2,0,0,0,17,67.5,1
STU1622,21,Female,Computer Science,B.Tech,8,7.01,0,71.4,43.7,36.1,60.0,79.9,88.0,30.2,84.3,36.1,71.0,89.8,66.1,68.9,3,62.7,2,1,1,0,450,73.0,1
STU1623,21,Male,Mechanical,B.Tech,8,7.74,0,74.8,60.4,63.1,78.4,75.2,28.4,58.5,98.0,64.0,83.5,45.7,60.7,82.3,1,32.9,0,1,1,0,33,69.8,1
STU1624,22,Other,Computer Science,B.Tech,8,7.19,0,82.3,68.7,73.4,61.3,70.4,35.0,58.8,51.1,72.6,69.0,83.1,59.9,66.2,3,62.6,2,1,1,0,268,91.8,1
STU1625,21,Female,Computer Science,B.Tech,8,7.54,4,65.6,66.4,77.8,69.6,71.2,36.9,48.5,73.9,80.0,69.6,75.3,80.9,71.1,3,61.2,1,1,1,2,338,87.9,1
STU1626,21,Female,Computer Science,B.Tech,8,9.19,0,82.2,92.2,98.8,89.3,52.8,38.0,81.9,60.0,95.3,69.6,86.9,77.6,69.2,1,20.2,4,1,1,1,232,93.3,1
STU1627,22,Male,Mechanical,B.Tech,8,6.82,0,98.0,69.2,73.6,54.1,89.9,60.8,27.0,96.7,62.6,85.6,95.0,71.3,86.3,3,56.3,2,1,1,3,159,89.2,1
STU1628,20,Female,Electrical,B.Tech,8,7.51,0,83.4,58.2,61.8,72.1,62.6,44.8,16.5,49.0,63.2,56.7,85.0,77.6,63.2,5,98.0,2,1,1,0,44,93.2,1
STU1629,21,Male,Electronics,B.Tech,8,6.64,0,79.2,47.0,51.7,54.1,66.5,92.3,40.3,76.7,60.0,91.3,78.0,73.6,77.7,1,45.4,4,0,0,0,10,83.0,1
STU1630,22,Male,Electrical,B.Tech,8,6.27,0,76.1,52.1,42.0,51.9,52.3,89.3,63.4,48.3,50.6,55.9,46.6,82.6,44.5,4,85.8,0,0,0,1,111,52.2,0
STU1631,22,Male,Computer Science,B.Tech,8,6.56,0,90.5,63.3,51.1,42.8,48.0,54.9,35.1,63.5,53.3,62.1,48.4,82.5,64.1,2,54.9,1,1,1,1,43,84.5,1
STU1632,21,Female,Information Technology,B.Tech,8,6.67,0,74.2,65.6,69.2,78.1,69.2,90.2,36.3,67.5,62.0,78.9,70.0,60.3,70.6,2,59.0,2,0,0,1,171,66.2,1
STU1633,21,Female,Information Technology,B.Tech,8,7.6,1,98.0,69.5,60.5,65.6,65.3,81.8,67.2,83.0,60.2,82.4,41.2,75.0,80.3,0,20.0,1,1,1,1,82,74.3,1
STU1634,20,Female,Computer Science,B.Tech,8,9.78,0,98.0,75.7,64.5,79.8,50.2,46.9,59.4,52.9,80.1,53.2,73.6,53.6,54.3,3,65.3,1,1,1,1,37,98.0,1
STU1635,21,Female,Information Technology,B.Tech,8,6.41,0,84.4,44.6,49.7,42.4,40.4,18.8,58.0,77.3,45.5,56.9,35.1,73.5,63.0,2,38.8,3,0,0,2,2,72.1,0
STU1636,21,Male,Mechanical,B.Tech,8,6.74,0,81.9,65.0,60.7,65.8,43.0,51.1,64.5,68.3,59.5,73.3,81.1,78.6,64.9,3,54.0,1,1,1,1,31,74.5,1
STU1637,21,Female,Computer Science,B.Tech,8,7.13,0,91.8,63.2,66.0,68.7,79.9,43.4,45.2,71.8,63.8,98.0,60.5,57.5,77.6,3,68.7,0,1,2,3,95,76.2,1
STU1638,21,Male,Computer Science,B.Tech,8,7.64,1,92.4,71.4,64.3,75.1,52.8,58.7,45.9,81.4,66.3,85.0,66.8,67.4,68.3,2,59.5,1,1,1,3,8,67.9,1
STU1639,21,Female,Computer Science,B.Tech,8,7.49,0,74.3,67.4,76.8,71.0,56.9,56.6,65.0,50.0,79.9,67.0,54.5,72.1,67.9,1,33.1,0,1,1,0,84,67.6,1
STU1640,20,Female,Computer Science,B.Tech,8,8.61,0,77.0,88.5,75.2,93.2,83.8,56.1,30.5,79.3,76.8,41.0,38.4,74.6,65.0,1,51.5,1,1,1,0,87,81.0,1
STU1641,21,Female,Mechanical,B.Tech,8,4.53,0,69.4,38.5,47.2,34.3,45.2,64.4,17.7,60.0,48.8,71.0,82.3,68.9,63.1,1,37.1,0,0,0,0,14,48.0,0
STU1642,21,Female,Information Technology,B.Tech,8,4.57,2,85.9,36.1,28.4,40.3,51.1,33.2,45.1,83.3,32.9,74.3,83.7,59.1,64.9,4,72.2,3,0,0,0,120,73.4,0
STU1643,21,Male,Information Technology,B.Tech,8,6.65,0,88.3,41.8,34.6,53.1,50.5,62.4,66.9,72.7,44.2,65.4,60.1,71.4,53.8,1,24.1,1,0,0,0,73,41.6,0
STU1644,20,Male,Electrical,B.Tech,8,8.41,1,69.2,71.6,73.1,78.3,86.3,47.1,56.1,65.1,80.3,59.8,74.3,53.8,71.2,2,60.2,0,1,1,0,62,74.1,1
STU1645,22,Female,Computer Science,B.Tech,8,5.48,0,77.7,35.4,23.3,30.6,91.9,58.6,65.7,59.7,29.8,71.9,59.5,69.4,59.6,2,51.3,1,0,0,0,294,50.6,0
STU1646,21,Male,Information Technology,B.Tech,8,4.5,0,69.2,38.7,27.0,29.6,73.3,72.2,19.7,79.5,31.3,58.7,69.0,67.1,50.7,4,86.8,2,0,0,1,15,55.5,0
STU1647,22,Male,Information Technology,B.Tech,8,7.83,0,73.5,64.8,51.1,57.4,73.8,33.0,57.0,85.7,58.3,92.5,75.6,70.5,81.2,2,23.4,1,1,2,0,50,73.6,1
STU1648,22,Male,Information Technology,B.Tech,8,7.47,2,87.2,64.0,50.5,37.9,53.3,49.9,62.5,60.5,56.8,88.2,72.8,65.8,73.8,5,97.4,1,1,1,1,322,93.9,1
STU1649,21,Female,Civil,B.Tech,8,6.0,0,75.0,35.4,48.4,53.1,91.2,52.9,30.4,52.1,33.6,77.9,83.8,55.4,58.5,3,59.9,3,1,1,0,56,97.3,0
STU1650,20,Male,Electrical,B.Tech,8,6.12,2,79.1,51.8,60.6,68.1,66.0,45.7,65.8,77.7,64.0,71.1,72.3,68.0,68.2,4,66.1,1,0,0,2,73,60.9,0
